Country,StatusDate,Infections,Deaths,Recovery
Saint Kitts and Nevis,3/25/2020,2,0,0
Saint Kitts and Nevis,3/26/2020,2,0,0
Saint Kitts and Nevis,3/27/2020,2,0,0
Saint Kitts and Nevis,3/28/2020,2,0,0
Saint Kitts and Nevis,3/29/2020,2,0,0
Saint Kitts and Nevis,3/30/2020,7,0,0
Saint Kitts and Nevis,3/31/2020,8,0,0
Saint Kitts and Nevis,4/1/2020,8,0,0
Saint Kitts and Nevis,4/2/2020,9,0,0
Saint Kitts and Nevis,4/3/2020,9,0,0
