Country,StatusDate,Infections,Deaths,Recovery
Kosovo,3/15/2020,2,0,0
Kosovo,3/26/2020,71,1,0
Kosovo,3/27/2020,86,1,1
Kosovo,3/28/2020,91,1,1
Kosovo,3/29/2020,94,1,1
Kosovo,3/30/2020,94,1,1
Kosovo,3/31/2020,112,1,6
Kosovo,4/1/2020,125,1,10
Kosovo,4/2/2020,125,1,10
Kosovo,4/3/2020,126,1,10
