Country,StatusDate,Infections,Deaths,Recovery
Cruise Ship,3/11/2020,696,7,325
Cruise Ship,3/18/2020,712,7,325
Cruise Ship,3/21/2020,712,8,325
Cruise Ship,3/22/2020,712,8,567
Cruise Ship,3/23/2020,712,8,567
