Country,StatusDate,Infections,Deaths,Recovery
Ghana,3/14/2020,3,0,0
Ghana,3/15/2020,6,0,0
Ghana,3/17/2020,7,0,0
Ghana,3/19/2020,11,0,0
Ghana,3/20/2020,16,0,0
Ghana,3/21/2020,19,1,0
Ghana,3/22/2020,23,1,0
Ghana,3/23/2020,27,2,0
Ghana,3/24/2020,53,2,0
Ghana,3/25/2020,93,4,0
Ghana,3/26/2020,132,4,1
Ghana,3/27/2020,137,4,2
Ghana,3/28/2020,141,5,2
Ghana,3/29/2020,152,5,2
Ghana,3/30/2020,152,5,2
Ghana,3/31/2020,161,5,31
Ghana,4/1/2020,195,5,31
Ghana,4/2/2020,204,5,31
Ghana,4/3/2020,205,5,31
